Episode 3321	Step 2683165	Time 11721.29	Epsilon 0.01	Reward 3652.0
Episode 3322	Step 2685556	Time 11763.37	Epsilon 0.01	Reward 3722.0
Episode 3323	Step 2685915	Time 11769.08	Epsilon 0.01	Reward 3453.0
Episode 3324	Step 2686293	Time 11775.31	Epsilon 0.01	Reward 3456.0
Episode 3325	Step 2687370	Time 11794.72	Epsilon 0.01	Reward 3973.0
Episode 3326	Step 2688427	Time 11813.85	Epsilon 0.01	Reward 5147.0
Episode 3327	Step 2690479	Time 11848.68	Epsilon 0.01	Reward 2066.0
Episode 3328	Step 2690933	Time 11856.36	Epsilon 0.01	Reward 3666.0
Episode 3329	Step 2691986	Time 11876.40	Epsilon 0.01	Reward 4638.0
Episode 3330	Step 2694538	Time 11921.32	Epsilon 0.01	Reward 4647.0
Episode 3331	Step 2698838	Time 11997.04	Epsilon 0.01	Reward 2871.0
Episode 3332	Step 2700921	Time 12033.22	Epsilon 0.01	Reward 3736.0
Episode 3333	Step 2701367	Time 12040.65	Epsilon 0.01	Reward 3425.0
Episode 3334	Step 2701673	Time 12045.75	Epsilon 0.01	Reward 2976.0
Episode 3335	Step 2702370	Time 12060.23	Epsilon 0.01	Reward 4291.0
Episode 3336	Step 2702652	Time 12065.03	Epsilon 0.01	Reward 2801.0
Episode 3337	Step 2702982	Time 12070.59	Epsilon 0.01	Reward 3378.0
Episode 3338	Step 2704616	Time 12100.02	Epsilon 0.01	Reward 5725.0
Episode 3339	Step 2706219	Time 12127.47	Epsilon 0.01	Reward 2959.0
Episode 3340	Step 2707800	Time 12153.42	Epsilon 0.01	Reward 3437.0
Episode 3341	Step 2708103	Time 12158.58	Epsilon 0.01	Reward 2962.0
Episode 3342	Step 2708459	Time 12165.80	Epsilon 0.01	Reward 3769.0
Episode 3343	Step 2710958	Time 12208.26	Epsilon 0.01	Reward 3535.0
Episode 3344	Step 2711253	Time 12213.28	Epsilon 0.01	Reward 3146.0
Episode 3345	Step 2713455	Time 12251.32	Epsilon 0.01	Reward 2354.0
Episode 3346	Step 2713704	Time 12255.54	Epsilon 0.01	Reward 2325.0
Episode 3347	Step 2714096	Time 12263.40	Epsilon 0.01	Reward 3068.0
Episode 3348	Step 2714530	Time 12270.71	Epsilon 0.01	Reward 2290.0
Episode 3349	Step 2716587	Time 12306.95	Epsilon 0.01	Reward 4478.0
Episode 3350	Step 2717054	Time 12314.68	Epsilon 0.01	Reward 4027.0
Episode 3351	Step 2717326	Time 12319.09	Epsilon 0.01	Reward 2710.0
Episode 3352	Step 2717544	Time 12322.65	Epsilon 0.01	Reward 2089.0
Episode 3353	Step 2717960	Time 12330.96	Epsilon 0.01	Reward 3679.0
Episode 3354	Step 2718202	Time 12334.94	Epsilon 0.01	Reward 2290.0
Episode 3355	Step 2720195	Time 12368.55	Epsilon 0.01	Reward 3403.0
Episode 3356	Step 2721046	Time 12383.31	Epsilon 0.01	Reward 5369.0
Episode 3357	Step 2721453	Time 12389.90	Epsilon 0.01	Reward 3076.0
Episode 3358	Step 2723708	Time 12428.47	Epsilon 0.01	Reward 4643.0
Episode 3359	Step 2724761	Time 12447.07	Epsilon 0.01	Reward 4064.0
Episode 3360	Step 2725420	Time 12457.58	Epsilon 0.01	Reward 4360.0
Episode 3361	Step 2727634	Time 12493.84	Epsilon 0.01	Reward 3216.0
Episode 3362	Step 2731443	Time 12558.94	Epsilon 0.01	Reward 1118.0
Episode 3363	Step 2734346	Time 12611.46	Epsilon 0.01	Reward 4573.0
Episode 3364	Step 2737265	Time 12661.00	Epsilon 0.01	Reward 5199.0
Episode 3365	Step 2739469	Time 12697.50	Epsilon 0.01	Reward 3174.0
Episode 3366	Step 2742984	Time 12760.35	Epsilon 0.01	Reward 4004.0
Episode 3367	Step 2745031	Time 12794.67	Epsilon 0.01	Reward 2571.0
Episode 3368	Step 2747340	Time 12835.87	Epsilon 0.01	Reward 3007.0
Episode 3369	Step 2747859	Time 12846.15	Epsilon 0.01	Reward 3213.0
Episode 3370	Step 2748910	Time 12864.99	Epsilon 0.01	Reward 4960.0
Episode 3371	Step 2751145	Time 12903.22	Epsilon 0.01	Reward 3507.0
Episode 3372	Step 2753098	Time 12938.86	Epsilon 0.01	Reward 4830.0
Episode 3373	Step 2753404	Time 12945.45	Epsilon 0.01	Reward 3202.0
Episode 3374	Step 2755810	Time 12985.97	Epsilon 0.01	Reward 2291.0
Episode 3375	Step 2756685	Time 12999.68	Epsilon 0.01	Reward 3104.0
Episode 3376	Step 2758086	Time 13025.41	Epsilon 0.01	Reward 4816.0
Episode 3377	Step 2759231	Time 13045.61	Epsilon 0.01	Reward 2436.0
Episode 3378	Step 2759561	Time 13050.97	Epsilon 0.01	Reward 3264.0
Episode 3379	Step 2760041	Time 13058.68	Epsilon 0.01	Reward 3388.0
Episode 3380	Step 2760386	Time 13064.02	Epsilon 0.01	Reward 3556.0
Episode 3381	Step 2760833	Time 13071.35	Epsilon 0.01	Reward 3675.0
Episode 3382	Step 2762321	Time 13098.99	Epsilon 0.01	Reward 4868.0
Episode 3383	Step 2762590	Time 13103.50	Epsilon 0.01	Reward 2336.0
Episode 3384	Step 2763444	Time 13120.78	Epsilon 0.01	Reward 5061.0
Episode 3385	Step 2764530	Time 13138.19	Epsilon 0.01	Reward 4301.0
Episode 3386	Step 2767969	Time 13197.94	Epsilon 0.01	Reward 3282.0
Episode 3387	Step 2774268	Time 13305.52	Epsilon 0.01	Reward 4794.0
Episode 3388	Step 2774499	Time 13309.35	Epsilon 0.01	Reward 2321.0
Episode 3389	Step 2774868	Time 13315.28	Epsilon 0.01	Reward 2907.0
Episode 3390	Step 2775189	Time 13322.30	Epsilon 0.01	Reward 3269.0
Episode 3391	Step 2776875	Time 13349.26	Epsilon 0.01	Reward 3193.0
Episode 3392	Step 2779145	Time 13389.33	Epsilon 0.01	Reward 3212.0
Episode 3393	Step 2783332	Time 13460.65	Epsilon 0.01	Reward 2892.0
Episode 3394	Step 2785100	Time 13492.77	Epsilon 0.01	Reward 4678.0
Episode 3395	Step 2785445	Time 13498.50	Epsilon 0.01	Reward 2869.0
Episode 3396	Step 2787138	Time 13529.24	Epsilon 0.01	Reward 5710.0
Episode 3397	Step 2787338	Time 13532.79	Epsilon 0.01	Reward 1727.0
Episode 3398	Step 2789508	Time 13569.66	Epsilon 0.01	Reward 3770.0
Episode 3399	Step 2790044	Time 13578.34	Epsilon 0.01	Reward 2201.0
Episode 3400	Step 2791012	Time 13597.05	Epsilon 0.01	Reward 5720.0
Episode 3401	Step 2791705	Time 13608.09	Epsilon 0.01	Reward 3622.0
Episode 3402	Step 2796123	Time 13683.68	Epsilon 0.01	Reward 4839.0
Episode 3403	Step 2796549	Time 13690.59	Epsilon 0.01	Reward 3089.0
Episode 3404	Step 2796920	Time 13699.10	Epsilon 0.01	Reward 3160.0
Episode 3405	Step 2798127	Time 13717.68	Epsilon 0.01	Reward 4342.0
Episode 3406	Step 2799934	Time 13748.43	Epsilon 0.01	Reward 3280.0
Episode 3407	Step 2800670	Time 13760.27	Epsilon 0.01	Reward 3158.0
Episode 3408	Step 2801980	Time 13782.73	Epsilon 0.01	Reward 4250.0
Episode 3409	Step 2802814	Time 13799.92	Epsilon 0.01	Reward 5487.0
Episode 3410	Step 2804824	Time 13831.48	Epsilon 0.01	Reward 3804.0
Episode 3411	Step 2805107	Time 13837.77	Epsilon 0.01	Reward 3045.0
Episode 3412	Step 2806364	Time 13857.17	Epsilon 0.01	Reward 4638.0
Episode 3413	Step 2807659	Time 13879.60	Epsilon 0.01	Reward 4256.0
Episode 3414	Step 2808162	Time 13887.58	Epsilon 0.01	Reward 3720.0
Episode 3415	Step 2808420	Time 13891.99	Epsilon 0.01	Reward 2692.0
Episode 3416	Step 2811970	Time 13954.73	Epsilon 0.01	Reward 5074.0
Episode 3417	Step 2812369	Time 13961.40	Epsilon 0.01	Reward 3539.0
Episode 3418	Step 2812671	Time 13966.55	Epsilon 0.01	Reward 3010.0
Episode 3419	Step 2813494	Time 13983.77	Epsilon 0.01	Reward 5107.0
Episode 3420	Step 2816731	Time 14040.99	Epsilon 0.01	Reward 4547.0
Episode 3421	Step 2817194	Time 14049.03	Epsilon 0.01	Reward 4424.0
Episode 3422	Step 2818226	Time 14067.52	Epsilon 0.01	Reward 5667.0
Episode 3423	Step 2819190	Time 14085.34	Epsilon 0.01	Reward 4310.0
Episode 3424	Step 2821463	Time 14124.47	Epsilon 0.01	Reward 3857.0
Episode 3425	Step 2821787	Time 14129.86	Epsilon 0.01	Reward 3496.0
Episode 3426	Step 2822088	Time 14134.99	Epsilon 0.01	Reward 3112.0
Episode 3427	Step 2827190	Time 14224.65	Epsilon 0.01	Reward 4772.0
Episode 3428	Step 2830172	Time 14277.83	Epsilon 0.01	Reward 4741.0
Episode 3429	Step 2831237	Time 14297.21	Epsilon 0.01	Reward 5453.0
Episode 3430	Step 2832253	Time 14315.95	Epsilon 0.01	Reward 4659.0
Episode 3431	Step 2833529	Time 14339.03	Epsilon 0.01	Reward 5792.0
Episode 3432	Step 2834534	Time 14358.85	Epsilon 0.01	Reward 4713.0
Episode 3433	Step 2837198	Time 14406.20	Epsilon 0.01	Reward 4642.0
Episode 3434	Step 2841009	Time 14473.58	Epsilon 0.01	Reward 4494.0
Episode 3435	Step 2841799	Time 14490.77	Epsilon 0.01	Reward 4890.0
Episode 3436	Step 2844608	Time 14541.61	Epsilon 0.01	Reward 4464.0
Episode 3437	Step 2847634	Time 14595.95	Epsilon 0.01	Reward 4831.0
Episode 3438	Step 2848008	Time 14602.12	Epsilon 0.01	Reward 3693.0
Episode 3439	Step 2850527	Time 14646.12	Epsilon 0.01	Reward 4962.0
Episode 3440	Step 2853432	Time 14697.76	Epsilon 0.01	Reward 3966.0
Episode 3441	Step 2854306	Time 14714.95	Epsilon 0.01	Reward 4813.0
Episode 3442	Step 2854721	Time 14721.76	Epsilon 0.01	Reward 3437.0
Episode 3443	Step 2857502	Time 14770.54	Epsilon 0.01	Reward 4299.0
Episode 3444	Step 2857882	Time 14777.49	Epsilon 0.01	Reward 3556.0
Episode 3445	Step 2859534	Time 14808.11	Epsilon 0.01	Reward 4896.0
Episode 3446	Step 2860878	Time 14834.52	Epsilon 0.01	Reward 4826.0
Episode 3447	Step 2861241	Time 14840.31	Epsilon 0.01	Reward 3743.0
Episode 3448	Step 2864459	Time 14898.57	Epsilon 0.01	Reward 4222.0
Episode 3449	Step 2867392	Time 14954.09	Epsilon 0.01	Reward 5579.0
Episode 3450	Step 2869560	Time 14996.65	Epsilon 0.01	Reward 3446.0
Episode 3451	Step 2873736	Time 15081.25	Epsilon 0.01	Reward 4641.0
Episode 3452	Step 2875813	Time 15121.45	Epsilon 0.01	Reward 3523.0
Episode 3453	Step 2878733	Time 15176.27	Epsilon 0.01	Reward 4580.0
Episode 3454	Step 2879338	Time 15188.24	Epsilon 0.01	Reward 4136.0
Episode 3455	Step 2880553	Time 15213.63	Epsilon 0.01	Reward 5234.0
Episode 3456	Step 2881761	Time 15237.32	Epsilon 0.01	Reward 5251.0
Episode 3457	Step 2882209	Time 15244.67	Epsilon 0.01	Reward 2491.0
Episode 3458	Step 2885258	Time 15301.17	Epsilon 0.01	Reward 4321.0
Episode 3459	Step 2887889	Time 15348.13	Epsilon 0.01	Reward 4912.0
Episode 3460	Step 2891119	Time 15404.42	Epsilon 0.01	Reward 4802.0
Episode 3461	Step 2893215	Time 15439.86	Epsilon 0.01	Reward 3639.0
Episode 3462	Step 2896950	Time 15504.23	Epsilon 0.01	Reward 4436.0
Episode 3463	Step 2898366	Time 15527.72	Epsilon 0.01	Reward 4016.0
Episode 3464	Step 2899361	Time 15546.62	Epsilon 0.01	Reward 5114.0
Episode 3465	Step 2899963	Time 15556.20	Epsilon 0.01	Reward 3597.0
Episode 3466	Step 2900587	Time 15566.19	Epsilon 0.01	Reward 3928.0
Episode 3467	Step 2902061	Time 15592.17	Epsilon 0.01	Reward 4552.0
Episode 3468	Step 2902979	Time 15608.47	Epsilon 0.01	Reward 3812.0
Episode 3469	Step 2903328	Time 15613.91	Epsilon 0.01	Reward 2579.0
Episode 3470	Step 2906183	Time 15662.38	Epsilon 0.01	Reward 5387.0
Episode 3471	Step 2908386	Time 15700.03	Epsilon 0.01	Reward 4873.0
Episode 3472	Step 2909947	Time 15727.40	Epsilon 0.01	Reward 4977.0
Episode 3473	Step 2911133	Time 15749.80	Epsilon 0.01	Reward 5135.0
Episode 3474	Step 2911831	Time 15762.54	Epsilon 0.01	Reward 4594.0
Episode 3475	Step 2912978	Time 15782.36	Epsilon 0.01	Reward 4266.0
Episode 3476	Step 2915202	Time 15820.26	Epsilon 0.01	Reward 4668.0
Episode 3477	Step 2916315	Time 15839.54	Epsilon 0.01	Reward 4960.0
Episode 3478	Step 2916776	Time 15848.58	Epsilon 0.01	Reward 4004.0
Episode 3479	Step 2917461	Time 15860.94	Epsilon 0.01	Reward 4947.0
Episode 3480	Step 2919653	Time 15897.46	Epsilon 0.01	Reward 2268.0
Episode 3481	Step 2919901	Time 15901.50	Epsilon 0.01	Reward 2473.0
Episode 3482	Step 2920449	Time 15913.48	Epsilon 0.01	Reward 4306.0
Episode 3483	Step 2920933	Time 15921.20	Epsilon 0.01	Reward 4357.0
Episode 3484	Step 2922980	Time 15956.98	Epsilon 0.01	Reward 4667.0
Episode 3485	Step 2923357	Time 15963.15	Epsilon 0.01	Reward 3354.0
Episode 3486	Step 2925071	Time 15992.90	Epsilon 0.01	Reward 5371.0
Episode 3487	Step 2927361	Time 16031.01	Epsilon 0.01	Reward 2700.0
Episode 3488	Step 2928924	Time 16058.76	Epsilon 0.01	Reward 5058.0
Episode 3489	Step 2931503	Time 16102.43	Epsilon 0.01	Reward 4464.0
Episode 3490	Step 2933483	Time 16136.51	Epsilon 0.01	Reward 5069.0
Episode 3491	Step 2934170	Time 16149.02	Epsilon 0.01	Reward 4542.0
Episode 3492	Step 2934418	Time 16154.77	Epsilon 0.01	Reward 2375.0
Episode 3493	Step 2937606	Time 16207.45	Epsilon 0.01	Reward 4106.0
Episode 3494	Step 2937894	Time 16212.07	Epsilon 0.01	Reward 2553.0
Episode 3495	Step 2938147	Time 16216.14	Epsilon 0.01	Reward 2393.0
Episode 3496	Step 2938737	Time 16227.35	Epsilon 0.01	Reward 3330.0
Episode 3497	Step 2940061	Time 16249.24	Epsilon 0.01	Reward 4716.0
Episode 3498	Step 2942311	Time 16289.60	Epsilon 0.01	Reward 5497.0
Episode 3499	Step 2943597	Time 16309.24	Epsilon 0.01	Reward 4686.0
Episode 3500	Step 2943828	Time 16312.90	Epsilon 0.01	Reward 2115.0
Episode 3501	Step 2944079	Time 16316.94	Epsilon 0.01	Reward 2670.0
Episode 3502	Step 2944337	Time 16323.30	Epsilon 0.01	Reward 2646.0
Episode 3503	Step 2944595	Time 16327.53	Epsilon 0.01	Reward 2585.0
Episode 3504	Step 2945862	Time 16348.48	Epsilon 0.01	Reward 5244.0
Episode 3505	Step 2946325	Time 16357.95	Epsilon 0.01	Reward 3625.0
Episode 3506	Step 2947469	Time 16376.92	Epsilon 0.01	Reward 5549.0
Episode 3507	Step 2949623	Time 16411.99	Epsilon 0.01	Reward 2804.0
Episode 3508	Step 2952689	Time 16465.17	Epsilon 0.01	Reward 4840.0
Episode 3509	Step 2957484	Time 16544.36	Epsilon 0.01	Reward 4681.0
Episode 3510	Step 2958265	Time 16556.79	Epsilon 0.01	Reward 3557.0
Episode 3511	Step 2959302	Time 16576.71	Epsilon 0.01	Reward 4338.0
Episode 3512	Step 2961796	Time 16619.61	Epsilon 0.01	Reward 4325.0
Episode 3513	Step 2962020	Time 16623.16	Epsilon 0.01	Reward 1663.0
Episode 3514	Step 2962251	Time 16626.79	Epsilon 0.01	Reward 2450.0
Episode 3515	Step 2963792	Time 16654.02	Epsilon 0.01	Reward 3959.0
Episode 3516	Step 2964126	Time 16659.26	Epsilon 0.01	Reward 1815.0
Episode 3517	Step 2966989	Time 16708.89	Epsilon 0.01	Reward 4541.0
Episode 3518	Step 2968225	Time 16729.46	Epsilon 0.01	Reward 4672.0
Episode 3519	Step 2970415	Time 16765.52	Epsilon 0.01	Reward 2874.0
Episode 3520	Step 2970724	Time 16772.33	Epsilon 0.01	Reward 2647.0
Episode 3521	Step 2971089	Time 16778.13	Epsilon 0.01	Reward 3076.0
Episode 3522	Step 2971936	Time 16792.89	Epsilon 0.01	Reward 4548.0
Episode 3523	Step 2972426	Time 16800.53	Epsilon 0.01	Reward 2837.0
Episode 3524	Step 2973061	Time 16812.33	Epsilon 0.01	Reward 3048.0
Episode 3525	Step 2973373	Time 16817.25	Epsilon 0.01	Reward 2893.0
Episode 3526	Step 2973636	Time 16821.47	Epsilon 0.01	Reward 2667.0
Episode 3527	Step 2973883	Time 16825.40	Epsilon 0.01	Reward 2673.0
Episode 3528	Step 2974563	Time 16839.33	Epsilon 0.01	Reward 4378.0
Episode 3529	Step 2978289	Time 16900.49	Epsilon 0.01	Reward 4728.0
Episode 3530	Step 2980944	Time 16946.88	Epsilon 0.01	Reward 5067.0
Episode 3531	Step 2981210	Time 16951.07	Epsilon 0.01	Reward 2674.0
Episode 3532	Step 2983388	Time 16986.79	Epsilon 0.01	Reward 2262.0
Episode 3533	Step 2983650	Time 16990.89	Epsilon 0.01	Reward 2627.0
Episode 3534	Step 2984531	Time 17006.05	Epsilon 0.01	Reward 4636.0
Episode 3535	Step 2984809	Time 17012.57	Epsilon 0.01	Reward 2641.0
Episode 3536	Step 2986195	Time 17035.27	Epsilon 0.01	Reward 5008.0
Episode 3537	Step 2986610	Time 17041.90	Epsilon 0.01	Reward 3344.0
Episode 3538	Step 2986974	Time 17049.77	Epsilon 0.01	Reward 2868.0
Episode 3539	Step 2987537	Time 17058.62	Epsilon 0.01	Reward 3134.0
Episode 3540	Step 2988854	Time 17081.25	Epsilon 0.01	Reward 3271.0
Episode 3541	Step 2991373	Time 17123.84	Epsilon 0.01	Reward 4075.0
Episode 3542	Step 2994262	Time 17170.31	Epsilon 0.01	Reward 3645.0
Episode 3543	Step 2994578	Time 17175.38	Epsilon 0.01	Reward 2607.0
Episode 3544	Step 2994787	Time 17178.71	Epsilon 0.01	Reward 1929.0
Episode 3545	Step 2995364	Time 17189.94	Epsilon 0.01	Reward 3065.0
Episode 3546	Step 2996556	Time 17208.47	Epsilon 0.01	Reward 3641.0
Episode 3547	Step 2997061	Time 17218.48	Epsilon 0.01	Reward 3068.0
Episode 3548	Step 2997262	Time 17221.70	Epsilon 0.01	Reward 1907.0
Episode 3549	Step 2998082	Time 17235.82	Epsilon 0.01	Reward 4503.0
Episode 3550	Step 2998656	Time 17244.74	Epsilon 0.01	Reward 2907.0
Episode 3551	Step 2999331	Time 17257.27	Epsilon 0.01	Reward 4121.0
Episode 3552	Step 3001869	Time 17299.13	Epsilon 0.01	Reward 3461.0
Episode 3553	Step 3002096	Time 17302.70	Epsilon 0.01	Reward 2167.0
Episode 3554	Step 3002528	Time 17309.45	Epsilon 0.01	Reward 3133.0
Episode 3555	Step 3003386	Time 17324.94	Epsilon 0.01	Reward 4488.0
Episode 3556	Step 3004071	Time 17335.64	Epsilon 0.01	Reward 4140.0
Episode 3557	Step 3004393	Time 17340.74	Epsilon 0.01	Reward 3024.0
Episode 3558	Step 3004803	Time 17347.14	Epsilon 0.01	Reward 3231.0
Episode 3559	Step 3005586	Time 17362.95	Epsilon 0.01	Reward 5840.0
Episode 3560	Step 3005891	Time 17367.72	Epsilon 0.01	Reward 3125.0
Episode 3561	Step 3006747	Time 17382.39	Epsilon 0.01	Reward 5680.0
Episode 3562	Step 3007585	Time 17398.95	Epsilon 0.01	Reward 5394.0
Episode 3563	Step 3008072	Time 17406.45	Epsilon 0.01	Reward 3313.0
Episode 3564	Step 3008517	Time 17413.39	Epsilon 0.01	Reward 3629.0
Episode 3565	Step 3009674	Time 17434.78	Epsilon 0.01	Reward 4606.0
Episode 3566	Step 3012206	Time 17477.33	Epsilon 0.01	Reward 5958.0
Episode 3567	Step 3012540	Time 17482.56	Epsilon 0.01	Reward 2075.0
Episode 3568	Step 3013286	Time 17496.15	Epsilon 0.01	Reward 4002.0
Episode 3569	Step 3013856	Time 17505.20	Epsilon 0.01	Reward 4828.0
Episode 3570	Step 3014914	Time 17521.85	Epsilon 0.01	Reward 3670.0
Episode 3571	Step 3015392	Time 17531.81	Epsilon 0.01	Reward 2546.0
Episode 3572	Step 3015692	Time 17536.87	Epsilon 0.01	Reward 3152.0
Episode 3573	Step 3016197	Time 17544.88	Epsilon 0.01	Reward 3113.0
Episode 3574	Step 3018151	Time 17579.75	Epsilon 0.01	Reward 4476.0
Episode 3575	Step 3019304	Time 17599.76	Epsilon 0.01	Reward 4173.0
Episode 3576	Step 3019730	Time 17606.61	Epsilon 0.01	Reward 3192.0
Episode 3577	Step 3020932	Time 17629.42	Epsilon 0.01	Reward 4917.0
Episode 3578	Step 3021234	Time 17634.25	Epsilon 0.01	Reward 3257.0
Episode 3579	Step 3021722	Time 17642.21	Epsilon 0.01	Reward 2573.0
Episode 3580	Step 3021992	Time 17648.84	Epsilon 0.01	Reward 2506.0
Episode 3581	Step 3022593	Time 17658.51	Epsilon 0.01	Reward 3471.0
Episode 3582	Step 3023257	Time 17670.78	Epsilon 0.01	Reward 4489.0
Episode 3583	Step 3024789	Time 17698.34	Epsilon 0.01	Reward 4819.0
Episode 3584	Step 3025024	Time 17702.14	Epsilon 0.01	Reward 2032.0
Episode 3585	Step 3026330	Time 17724.43	Epsilon 0.01	Reward 3841.0
Episode 3586	Step 3028072	Time 17755.05	Epsilon 0.01	Reward 2572.0
Episode 3587	Step 3028332	Time 17759.21	Epsilon 0.01	Reward 2661.0
Episode 3588	Step 3029652	Time 17783.54	Epsilon 0.01	Reward 4644.0
Episode 3589	Step 3029818	Time 17786.15	Epsilon 0.01	Reward 1495.0
Episode 3590	Step 3032029	Time 17823.33	Epsilon 0.01	Reward 2341.0
Episode 3591	Step 3034308	Time 17861.41	Epsilon 0.01	Reward 1802.0
Episode 3592	Step 3035156	Time 17878.74	Epsilon 0.01	Reward 4659.0
Episode 3593	Step 3035460	Time 17883.42	Epsilon 0.01	Reward 2204.0
Episode 3594	Step 3036242	Time 17895.80	Epsilon 0.01	Reward 3237.0
Episode 3595	Step 3037146	Time 17912.52	Epsilon 0.01	Reward 2374.0
Episode 3596	Step 3038972	Time 17943.77	Epsilon 0.01	Reward 3487.0
Episode 3597	Step 3039348	Time 17949.65	Epsilon 0.01	Reward 2843.0
Episode 3598	Step 3042060	Time 17994.25	Epsilon 0.01	Reward 3451.0
Episode 3599	Step 3046709	Time 18074.19	Epsilon 0.01	Reward 4869.0
Episode 3600	Step 3047007	Time 18080.99	Epsilon 0.01	Reward 2821.0
Episode 3601	Step 3047461	Time 18088.22	Epsilon 0.01	Reward 4421.0
Episode 3602	Step 3050402	Time 18138.09	Epsilon 0.01	Reward 5259.0
Episode 3603	Step 3053167	Time 18187.40	Epsilon 0.01	Reward 4509.0
Episode 3604	Step 3053994	Time 18202.17	Epsilon 0.01	Reward 6877.0
Episode 3605	Step 3054288	Time 18206.93	Epsilon 0.01	Reward 2955.0
Episode 3606	Step 3054630	Time 18212.40	Epsilon 0.01	Reward 3568.0
Episode 3607	Step 3056431	Time 18243.99	Epsilon 0.01	Reward 4294.0
Episode 3608	Step 3057200	Time 18259.62	Epsilon 0.01	Reward 4195.0
Episode 3609	Step 3062336	Time 18346.23	Epsilon 0.01	Reward 4830.0
Episode 3610	Step 3064074	Time 18377.12	Epsilon 0.01	Reward 5196.0
Episode 3611	Step 3065117	Time 18395.74	Epsilon 0.01	Reward 3581.0
Episode 3612	Step 3066350	Time 18416.81	Epsilon 0.01	Reward 4463.0
Episode 3613	Step 3067205	Time 18433.83	Epsilon 0.01	Reward 4174.0
Episode 3614	Step 3068148	Time 18450.08	Epsilon 0.01	Reward 4696.0
Episode 3615	Step 3068638	Time 18460.24	Epsilon 0.01	Reward 3880.0
Episode 3616	Step 3072482	Time 18524.27	Epsilon 0.01	Reward 3683.0
Episode 3617	Step 3074669	Time 18560.80	Epsilon 0.01	Reward 2970.0
Episode 3618	Step 3077128	Time 18604.57	Epsilon 0.01	Reward 2880.0
Episode 3619	Step 3077372	Time 18608.32	Epsilon 0.01	Reward 2375.0
Episode 3620	Step 3078521	Time 18626.29	Epsilon 0.01	Reward 3653.0
Episode 3621	Step 3078737	Time 18629.97	Epsilon 0.01	Reward 2059.0
Episode 3622	Step 3079486	Time 18644.15	Epsilon 0.01	Reward 3461.0
Episode 3623	Step 3082819	Time 18700.17	Epsilon 0.01	Reward 4690.0
Episode 3624	Step 3083951	Time 18721.16	Epsilon 0.01	Reward 5206.0
Episode 3625	Step 3085885	Time 18754.99	Epsilon 0.01	Reward 4593.0
Episode 3626	Step 3088142	Time 18793.29	Epsilon 0.01	Reward 3613.0
Episode 3627	Step 3090158	Time 18828.42	Epsilon 0.01	Reward 5382.0
Episode 3628	Step 3091052	Time 18847.07	Epsilon 0.01	Reward 5354.0
Episode 3629	Step 3091456	Time 18853.49	Epsilon 0.01	Reward 3725.0
Episode 3630	Step 3093213	Time 18884.84	Epsilon 0.01	Reward 4617.0
Episode 3631	Step 3093495	Time 18889.40	Epsilon 0.01	Reward 2650.0
Episode 3632	Step 3093722	Time 18893.09	Epsilon 0.01	Reward 2305.0
Episode 3633	Step 3096145	Time 18933.49	Epsilon 0.01	Reward 3676.0
Episode 3634	Step 3096728	Time 18942.90	Epsilon 0.01	Reward 3404.0
Episode 3635	Step 3098338	Time 18971.87	Epsilon 0.01	Reward 4457.0
Episode 3636	Step 3099022	Time 18986.19	Epsilon 0.01	Reward 5105.0
Episode 3637	Step 3099196	Time 18989.03	Epsilon 0.01	Reward 1552.0
Episode 3638	Step 3102427	Time 19043.64	Epsilon 0.01	Reward 4661.0
Episode 3639	Step 3103450	Time 19063.35	Epsilon 0.01	Reward 5501.0
Episode 3640	Step 3103982	Time 19073.56	Epsilon 0.01	Reward 4935.0
Episode 3641	Step 3104288	Time 19078.69	Epsilon 0.01	Reward 2962.0
Episode 3642	Step 3104657	Time 19086.83	Epsilon 0.01	Reward 3692.0
Episode 3643	Step 3109278	Time 19164.06	Epsilon 0.01	Reward 4491.0
Episode 3644	Step 3109577	Time 19168.83	Epsilon 0.01	Reward 3163.0
Episode 3645	Step 3110442	Time 19183.82	Epsilon 0.01	Reward 4951.0
Episode 3646	Step 3112088	Time 19212.76	Epsilon 0.01	Reward 4051.0
Episode 3647	Step 3112337	Time 19216.76	Epsilon 0.01	Reward 2606.0
Episode 3648	Step 3113246	Time 19232.84	Epsilon 0.01	Reward 3571.0
Episode 3649	Step 3113553	Time 19237.73	Epsilon 0.01	Reward 2461.0
Episode 3650	Step 3113862	Time 19242.61	Epsilon 0.01	Reward 2769.0
Episode 3651	Step 3114263	Time 19248.91	Epsilon 0.01	Reward 2483.0
Episode 3652	Step 3114887	Time 19260.94	Epsilon 0.01	Reward 3833.0
Episode 3653	Step 3115111	Time 19264.54	Epsilon 0.01	Reward 2202.0
Episode 3654	Step 3115490	Time 19270.57	Epsilon 0.01	Reward 3537.0
Episode 3655	Step 3117436	Time 19303.99	Epsilon 0.01	Reward 5086.0
Episode 3656	Step 3117790	Time 19309.61	Epsilon 0.01	Reward 3420.0
Episode 3657	Step 3118125	Time 19315.02	Epsilon 0.01	Reward 3354.0
Episode 3658	Step 3121044	Time 19368.44	Epsilon 0.01	Reward 4944.0
Episode 3659	Step 3122467	Time 19394.75	Epsilon 0.01	Reward 5036.0
Episode 3660	Step 3123591	Time 19414.02	Epsilon 0.01	Reward 4404.0
Episode 3661	Step 3123970	Time 19420.47	Epsilon 0.01	Reward 3700.0
